name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
Sea of Solitude,2020.0,64.0,8.0,5.280442804428044,3.14,3.93,5.64,2.5,Horror|Platformer|3D Platformer|Dark|Story Rich|Physics|Atmospheric|Adventure|Female Protagonist|Stylized|Singleplayer|Emotional|Beautiful
Ghost Song,2022.0,79.0,8.0,6.133928571428571,9.27,12.29,18.04,8.77,Robots|Horror|Action-Adventure|Side Scroller|Action|Adventure|Platformer|Atmospheric|Controller|Female Protagonist|2D Platformer|Post-apocalyptic|Indie|Singleplayer|Hand-drawn|Dark|2D|Difficult|Metroidvania|Sci-fi
Lust for Darkness,2018.0,50.0,5.0,2.124544792425346,2.52,3.25,3.68,1.16,Horror|First-Person|Action|Adventure|Atmospheric|Exploration|Walking Simulator|Gore|Psychological Horror|Dark Fantasy|Nudity|Mature|Sexual Content|Indie|Singleplayer|Violent|Dark|Lovecraftian|NSFW|Illuminati
Tokyo Dark,2017.0,70.0,8.0,6.040229885057471,5.11,7.21,12.62,7.509999999999999,Horror|Story Rich|Visual Novel|Adventure|Atmospheric|Gore|Psychological Horror|Female Protagonist|Detective|Multiple Endings|Nudity|Mystery|Sexual Content|Indie|Singleplayer|Psychological|Violent|Choices Matter|Anime|Great Soundtrack
Hellblade: Senua's Sacrifice VR Edition,2018.0,87.0,8.0,6.549707602339181,7.63,8.02,8.74,1.1100000000000003,Horror|Violent|Story Rich|Atmospheric|Indie|Action|Psychological Horror|Adventure|Female Protagonist|Singleplayer|VR
Vampire: The Masquerade - Redemption,2017.0,74.0,8.0,6.977011494252873,18.17,22.32,26.0,7.829999999999998,Horror|Dark Fantasy|Violent|Dark|Classic|Story Rich|Atmospheric|Choices Matter|Vampire|Multiplayer|Third Person|Action|Singleplayer|Cult Classic|Great Soundtrack|RPG
Dolmen,2022.0,54.0,5.0,1.4864864864864864,10.0,15.13,20.48,10.48,Souls-like|Horror|Violent|Third Person|Indie|Action|Adventure|RPG|Sci-fi
Call of Duty®: Black Ops III,2015.0,73.0,8.0,4.632028376248029,8.99,14.04,73.4,64.41000000000001,Robots|Hero Shooter|Story Rich|Quick-Time Events|First-Person|Multiplayer|Zombies|Action|Futuristic|Parkour|Atmospheric|Memes|Gore|Co-op|FPS|Shooter|Simulation|Singleplayer|Great Soundtrack|Open World|Illuminati|Sci-fi
Wolfenstein: Youngblood,2019.0,69.0,5.0,0.820403825717322,9.15,14.41,30.01,20.86,Story Rich|First-Person|Multiplayer|Action|Adventure|Atmospheric|Memes|Cyberpunk|Gore|Co-op|Female Protagonist|RPG|FPS|1980s|Survival|Shooter|Singleplayer|Alternate History|Violent|Online Co-Op|Great Soundtrack|Sci-fi
Mafia III: Definitive Edition,2020.0,62.0,5.0,1.317901234567901,25.14,40.48,71.33,46.19,Story Rich|First-Person|Crime|Multiplayer|Action|Adventure|Stealth|Atmospheric|Memes|Gore|Third-Person Shooter|FPS|Nudity|Mature|Classic|Shooter|Singleplayer|Great Soundtrack|Violent|Third Person|Open World|Sandbox
Dishonored®: Death of the Outsider™,2017.0,81.0,8.0,7.105799373040752,6.46,11.78,17.52,11.06,Magic|Story Rich|First-Person|Steampunk|Multiplayer|Action|Adventure|Stealth|Parkour|Atmospheric|Memes|Gore|Female Protagonist|FPS|Fantasy|Assassin|Singleplayer|Great Soundtrack|Violent|Dark|Choices Matter|Immersive Sim|Open World
The Elder Scrolls V: Skyrim VR,2018.0,81.0,6.0,3.098458904109589,20.84,88.26,127.99,107.15,Magic|Story Rich|First-Person|Action|Dating Sim|Adventure|VR|Stealth|Atmospheric|Exploration|Memes|Character Customization|Walking Simulator|Psychological Horror|Female Protagonist|RPG|Dragons|Nudity|Sexual Content|Moddable|Survival|Fantasy|Singleplayer|Great Soundtrack|Anime|Open World|Illuminati
Sunset Overdrive,2018.0,83.0,8.0,9.126108374384236,10.11,17.7,34.03,23.92,Fast-Paced|Multiplayer|Zombies|Action|Adventure|Parkour|Memes|Character Customization|Gore|Co-op|Female Protagonist|Third-Person Shooter|Comedy|Open World|Post-apocalyptic|Funny|Shooter|Singleplayer|Violent|Colorful|3D Platformer|Third Person|Great Soundtrack|Sandbox
Sonic Forces,2017.0,56.0,5.0,1.5597701149425287,4.06,6.04,25.13,21.07,Fast-Paced|Story Rich|Visual Novel|Action-Adventure|Multiplayer|Action|Adventure|2.5D|Cold War|Platformer|Memes|Free to Play|Character Customization|Psychological Horror|Nudity|Classic|Hentai|Funny|Sexual Content|Survival Horror|Cartoony|Singleplayer|Colorful|3D Platformer|Anime|Family Friendly|2D|Great Soundtrack|Illuminati|War
Agents of Mayhem,2017.0,68.0,5.0,1.4486486486486487,16.48,26.05,49.38,32.900000000000006,First-Person|Multiplayer|Superhero|Action|Adventure|Atmospheric|Memes|Cyberpunk|Psychological Horror|Co-op|Female Protagonist|Third-Person Shooter|Comedy|FPS|Nudity|Funny|Sexual Content|Shooter|Singleplayer|Violent|Anime|Third Person|Open World|Sandbox|Sci-fi
Call of Duty®: Infinite Warfare,2016.0,73.0,5.0,1.272883346887142,7.22,9.46,15.07,7.85,Robots|Hero Shooter|Story Rich|Quick-Time Events|First-Person|Multiplayer|Zombies|Action|Futuristic|Adventure|Atmospheric|Romance|Puzzle|Co-op|FPS|Post-apocalyptic|Shooter|Simulation|Singleplayer|Dog|Space|Great Soundtrack|Hidden Object|Open World|War|Sci-fi
Stubbs the Zombie in Rebel Without a Pulse,2021.0,72.0,8.0,6.722466960352423,6.23,8.26,8.56,2.33,Action-Adventure|Zombies|Action|Outbreak Sim|Adventure|Gore|Local Co-Op|Villain Protagonist|Funny|3D|Arcade|Cartoony|Retro|Vehicular Combat|Singleplayer|Alternate History|Dark Comedy|Violent|Third Person|Lemmings
After the Fall®,2021.0,76.0,6.0,3.422779922779923,3.03,6.17,125.0,121.97,First-Person|Action-Adventure|Dystopian |Multiplayer|Zombies|Action|Adventure|VR|Gore|Looter Shooter|Co-op|FPS|1980s|Post-apocalyptic|Crafting|Survival Horror|Shooter|Realistic|Violent
Wizard of Legend,2018.0,79.0,8.0,10.15408415841584,7.39,16.37,23.48,16.09,Magic|Fast-Paced|Procedural Generation|Multiplayer|Action|Pixel Graphics|Adventure|Action Roguelike|Co-op|Local Co-Op|Local Multiplayer|RPG|Indie|Singleplayer|Dungeon Crawler|Hack and Slash|2D|Difficult|Great Soundtrack
Might & Magic X - Legacy,2014.0,70.0,5.0,1.92,40.95,54.44,72.67,31.72,Magic|First-Person|Old School|Adventure|Turn-Based Combat|Exploration|CRPG|Tactical|RPG|Classic|Fantasy|Retro|Party-Based RPG|Singleplayer|Grid-Based Movement|Dungeon Crawler|Turn-Based|Difficult|Open World
Operencia: The Stolen Sun,2020.0,76.0,6.0,3.77319587628866,19.86,26.44,31.96,12.1,Story Rich|First-Person|Action|Adventure|VR|Turn-Based Combat|Atmospheric|Exploration|Puzzle|Action RPG|CRPG|RPG|Mythology|Fantasy|Indie|Party-Based RPG|Singleplayer|Mystery Dungeon|Grid-Based Movement|Dungeon Crawler|Turn-Based
The Bard's Tale IV: Director's Cut,2019.0,84.0,6.0,3.3036437246963564,46.33,61.07,76.47,30.14,Turn-Based Combat|First-Person|Puzzle|Dungeon Crawler|Character Customization|CRPG|Fantasy|Turn-Based|Party-Based RPG|Singleplayer|RPG
Ori and the Will of the Wisps,2020.0,88.0,9.0,27.98101590559261,11.73,15.45,17.77,6.039999999999999,Story Rich|Action-Adventure|Action|Adventure|Platformer|Atmospheric|Exploration|Puzzle|Beautiful|Open World|Souls-like|Fantasy|Indie|Singleplayer|Emotional|Cute|2D|Difficult|Great Soundtrack|Metroidvania
Monster Sanctuary,2020.0,80.0,8.0,11.797904191616766,29.87,35.64,48.71,18.84,Story Rich|Side Scroller|Strategy|Action|Pixel Graphics|Creature Collector|Adventure|Platformer|Turn-Based Combat|Atmospheric|Exploration|Controller|RPG|Turn-Based Tactics|Early Access|JRPG|Crafting|Fantasy|Indie|Singleplayer|PvP|Cute|Turn-Based|2D|Difficult|Open World|Metroidvania
Abyss Odyssey,2014.0,69.0,5.0,1.6710097719869708,4.01,7.99,17.73,13.72,Procedural Generation|Multiplayer|Side Scroller|Action|Adventure|Fighting|Platformer|Action Roguelike|Co-op|Local Co-Op|Female Protagonist|RPG|Fantasy|Indie|Singleplayer|Hack and Slash|2D|Roguevania|Great Soundtrack|Metroidvania
ReCore: Definitive Edition,2018.0,58.0,5.0,1.610204081632653,12.17,18.85,36.9,24.73,Robots|Platformer|Post-apocalyptic|3D Platformer|Multiplayer|Third-Person Shooter|Third Person|Action|Singleplayer|Adventure|Female Protagonist|Open World|Metroidvania
Headlander,2016.0,74.0,8.0,9.692307692307692,5.51,7.41,8.24,2.7300000000000004,Platformer|Funny|Comedy|Side Scroller|Retro|Action|2.5D|Great Soundtrack|Metroidvania|Sci-fi|Bullet Hell
Narita Boy,2021.0,74.0,6.0,3.928571428571429,7.07,8.45,9.52,2.4499999999999997,Story Rich|Lore-Rich|Action-Adventure|Action|Pixel Graphics|Futuristic|Adventure|Combat|Platformer|Atmospheric|Exploration|2D Platformer|1980s|Mystery|Retro|Singleplayer|Emotional|Colorful|Hack and Slash|2D|Metroidvania
UNSIGHTED,2021.0,84.0,8.0,16.956521739130434,8.43,11.41,23.12,14.69,Action|Pixel Graphics|Adventure|Platformer|Atmospheric|Exploration|Isometric|Action RPG|Co-op|Female Protagonist|RPG|Souls-like|Post-apocalyptic|Indie|Retro|Shooter|Singleplayer|2D|Metroidvania|Sci-fi
The Knight Witch,2022.0,79.0,6.0,3.075,8.21,9.35,12.43,4.219999999999999,Story Rich|Action-Adventure|Action|Adventure|Atmospheric|Exploration|Female Protagonist|Multiple Endings|Twin Stick Shooter|Funny|Deckbuilding|Card Battler|Bullet Hell|Hand-drawn|Cute|Choices Matter|Conversation|2D|Metroidvania
Need for Speed™ Payback,2020.0,62.0,8.0,6.115313311086393,18.57,26.78,45.81,27.24,First-Person|Multiplayer|Strategy|Action|Adventure|Atmospheric|Controller|Co-op|Offroad|Racing|Arcade|Vehicular Combat|Singleplayer|Simulation|PvP|Combat Racing|Online Co-Op|Third Person|Open World|Sports|Sandbox
Need for Speed™ Most Wanted,2020.0,78.0,6.0,3.469671859463043,20.22,23.63,31.04,10.82,First-Person|Automobile Sim|Crime|Multiplayer|Action|Driving|Adventure|Split Screen|Competitive|Controller|Co-op|FPS|Open World|Racing|Arcade|Sexual Content|Vehicular Combat|Singleplayer|Combat Racing|Third Person|Great Soundtrack
Need for Speed™ Rivals,2020.0,76.0,6.0,3.0,12.96,20.33,33.43,20.47,First-Person|Multiplayer|Action|Driving|Adventure|Atmospheric|Split Screen|Psychological Horror|Co-op|FPS|Destruction|Racing|Arcade|Singleplayer|PvP|Combat Racing|Online Co-Op|Third Person|Open World|Sports|War
FINAL FANTASY IX,2016.0,84.0,8.0,16.683018867924527,32.09,36.88,61.99,29.9,Story Rich|Steampunk|Multiplayer|Action|Adventure|Turn-Based Combat|Atmospheric|Exploration|RPG|Open World|JRPG|Classic|Funny|Fantasy|Party-Based RPG|Cult Classic|Singleplayer|Medieval|Anime|Turn-Based|Great Soundtrack
Temtem,2022.0,79.0,8.0,5.287133801610416,48.11,73.21,142.93,94.82,Co-op Campaign|Story Rich|Multiplayer|Action|Creature Collector|Adventure|PvE|Turn-Based Combat|Exploration|Character Customization|Co-op|Top-Down|Collectathon|RPG|Turn-Based Tactics|Early Access|JRPG|MMORPG|Massively Multiplayer|3D|Fantasy|Indie|Cartoony|Replay Value|PvP|Colorful|Cute|Online Co-Op|Anime|Third Person|Great Soundtrack
Wasteland 3,2020.0,85.0,8.0,5.331185105621196,37.16,49.38,72.1,34.94,Story Rich|Strategy|Turn-Based Combat|Isometric|CRPG|Character Customization|Tactical|Gore|Co-op|RPG|Turn-Based Tactics|Open World|Post-apocalyptic|Sexual Content|Party-Based RPG|Singleplayer|Violent|Choices Matter|Turn-Based|Great Soundtrack
Arcanum: Of Steamworks and Magick Obscura,2016.0,81.0,8.0,7.436781609195402,31.21,44.21,80.74,49.53,Magic|Story Rich|Steampunk|Adventure|Turn-Based Combat|Atmospheric|Isometric|CRPG|Character Customization|Real-Time with Pause|Female Protagonist|RPG|Open World|Classic|Fantasy|Cult Classic|Singleplayer|Choices Matter|Turn-Based|Great Soundtrack
Torment: Tides of Numenera,2017.0,81.0,6.0,2.3410596026490067,26.1,34.43,50.56,24.46,Story Rich|Visual Novel|Multiplayer|Strategy|Adventure|Turn-Based Combat|Atmospheric|Isometric|Free to Play|CRPG|Female Protagonist|RPG|Turn-Based Tactics|Early Access|Dark Fantasy|Kickstarter|Fantasy|Indie|Party-Based RPG|Singleplayer|Choices Matter|Turn-Based|Great Soundtrack|Sci-fi
Atelier Sophie: The Alchemist of the Mysterious Book,2017.0,73.0,8.0,6.504098360655738,35.58,43.95,62.44,26.86,Magic|Story Rich|Visual Novel|Adventure|Turn-Based Combat|Psychological Horror|Female Protagonist|RPG|Open World|JRPG|Nudity|Mature|Crafting|Sexual Content|Fantasy|Singleplayer|Cute|Anime|Turn-Based|Great Soundtrack
Atelier Sophie 2: The Alchemist of the Mysterious Dream,2022.0,83.0,8.0,18.55056179775281,47.91,53.75,67.16,19.25,JRPG|Nudity|Crafting|Turn-Based Combat|Cute|Story Rich|Funny|Hentai|Sexual Content|Anime|Turn-Based|Psychological Horror|Singleplayer|Adventure|Female Protagonist|Great Soundtrack|RPG|Open World
Chinatown Detective Agency,2022.0,66.0,6.0,2.65625,7.46,9.56,13.66,6.2,Story Rich|Dystopian |Crime|Pixel Graphics|Adventure|Exploration|Cyberpunk|Investigation|Female Protagonist|Detective|Noir|Multiple Endings|Mystery|Retro|Singleplayer|Dark|Choices Matter|2D|Trivia
Elite Dangerous,2015.0,80.0,6.0,3.438497323795708,83.04,174.66,378.14,295.1,First-Person|Space Sim|Multiplayer|Strategy|Action|Adventure|Heist|VR|Exploration|Trading|RPG|Massively Multiplayer|Singleplayer|Simulation|Space|Online Co-Op|Difficult|TrackIR|Open World|Sandbox|Sci-fi
The Escapists 2,2017.0,75.0,8.0,9.485612928655891,15.99,32.86,59.57,43.58,Multiplayer|Strategy|Action|Pixel Graphics|Stealth|Puzzle|Split Screen|Character Customization|Co-op|Local Co-Op|Crafting|Funny|Indie|Singleplayer|Simulation|Online Co-Op|2D|Difficult|Open World|Sandbox
The Escapists,2015.0,71.0,8.0,9.194225721784775,20.01,41.08,44.18,24.17,Multiplayer|Strategy|Action|Pixel Graphics|Adventure|Puzzle|Free to Play|Co-op|Top-Down|Comedy|RPG|Crafting|Funny|Survival|Indie|Simulation|Singleplayer|2D|Difficult|Sandbox
Drug Dealer Simulator,2020.0,59.0,8.0,6.899746835443038,20.76,33.33,55.04,34.28,First-Person|Crime|Multiplayer|Strategy|Action|Resource Management|Adventure|Heist|Atmospheric|Management|Trading|Co-op|Crafting|Funny|Indie|Singleplayer|Simulation|Dark Comedy|Realistic|Inventory Management|Open World|Sandbox
Saints Row: Gat out of Hell,2015.0,66.0,6.0,3.0166229221347334,4.39,8.12,19.98,15.59,First-Person|Multiplayer|Action|Adventure|Demons|Atmospheric|Gore|Co-op|Female Protagonist|Comedy|Third-Person Shooter|Nudity|Mature|Funny|Dark Humor|Shooter|Singleplayer|Online Co-Op|Third Person|Open World|Sandbox
RAGE 2,2019.0,73.0,5.0,1.6292154163799035,10.57,18.6,31.14,20.57,First-Person|Automobile Sim|Multiplayer|Action|Adventure|Exploration|Cyberpunk|Gore|Co-op|Female Protagonist|FPS|Nudity|Post-apocalyptic|Racing|Funny|Blood|Vehicular Combat|Shooter|Singleplayer|Violent|Open World|Sandbox|Sci-fi
DRAGON QUEST BUILDERS™ 2,2019.0,85.0,8.0,11.369519832985386,55.27,76.5,117.45,62.18,Multiplayer|Action|Adventure|Platformer|Building|Character Customization|Co-op|RPG|JRPG|Crafting|Survival|Singleplayer|Colorful|Cute|Anime|Third Person|Open World Survival Craft|Voxel|Open World|Sandbox
Aven Colony,2017.0,65.0,6.0,2.970790378006873,25.34,32.61,41.21,15.87,Space|Management|City Builder|Survival|Strategy|Indie|Multiplayer|Colony Sim|Resource Management|Simulation|Singleplayer|Sandbox|Sci-fi
Hogwarts Legacy,2023.0,83.0,8.0,11.457048192771085,26.0,43.04,66.31,40.31,Magic|Story Rich|Action-Adventure|Action|Adventure|Combat|Atmospheric|Exploration|Puzzle|Action RPG|Character Customization|RPG|Open World|Hentai|Fantasy|Singleplayer|Dark|Choices Matter|Third Person|Family Friendly|Great Soundtrack
Dishonored 2,2016.0,86.0,8.0,7.708131655372701,12.43,22.71,44.46,32.03,Magic|Story Rich|First-Person|Steampunk|Dystopian |Action|Adventure|Heist|Stealth|Parkour|Atmospheric|Exploration|Gore|Female Protagonist|Assassin|Singleplayer|Great Soundtrack|Supernatural|Immersive Sim|Open World|Illuminati
Wildfire,2020.0,79.0,8.0,4.902439024390244,6.7,10.26,20.81,14.11,Magic|Side Scroller|Action|Pixel Graphics|Stealth|Platformer|Atmospheric|Puzzle|Controller|Co-op|Fantasy|Indie|Singleplayer|Great Soundtrack|Supernatural|Medieval|Immersive Sim|2D|Replay Value
Ikenfell,2020.0,69.0,8.0,10.290697674418604,17.25,20.61,23.25,6.0,JRPG|Magic|Cute|Story Rich|Isometric|Fantasy|Indie|Retro|Turn-Based|Pixel Graphics|Singleplayer|Female Protagonist|Great Soundtrack|RPG|Turn-Based Tactics
The Mage's Tale,2018.0,72.0,6.0,2.756097560975609,9.55,9.88,10.0,0.4499999999999993,Magic|First-Person|Action-Adventure|CRPG|Fantasy|Action|Singleplayer|Adventure|RPG|VR
Deus Ex: Mankind Divided,2016.0,83.0,6.0,3.026847757422616,15.81,30.28,51.19,35.379999999999995,Story Rich|First-Person|Dystopian |Action|Transhumanism|Futuristic|Adventure|Stealth|Atmospheric|Cyberpunk|RPG|FPS|Shooter|Singleplayer|Great Soundtrack|Third Person|Immersive Sim|Conspiracy|Open World|Illuminati|Sci-fi
Mirror's Edge™ Catalyst,2020.0,74.0,8.0,5.005128205128205,8.37,13.34,33.05,24.68,First-Person|Action-Adventure|Dystopian |Multiplayer|Faith|Action|Adventure|Parkour|Combat|Platformer|Atmospheric|Cyberpunk|Runner|Female Protagonist|Stylized|Singleplayer|Martial Arts|3D Platformer|Open World|Sci-fi
Titanfall® 2,2020.0,86.0,8.0,18.013677130044844,6.12,8.25,15.23,9.11,Fast-Paced|Hero Shooter|First-Person|Multiplayer|Action|Mechs|Dating Sim|Futuristic|RTS|Military|Parkour|Combat|Team-Based|Gore|Co-op|FPS|Shooter|Singleplayer|PvP|Time Travel|Violent|Sci-fi
Call of Duty®: Ghosts,2014.0,68.0,5.0,1.649206494816989,6.0,8.35,12.65,6.65,Fast-Paced|First-Person|Hacking|Multiplayer|Action|Futuristic|Military|Team-Based|Competitive|Tactical|Co-op|FPS|Survival Horror|Short|Linear|Shooter|America|Singleplayer|Dog|Online Co-Op|War
STAR WARS™: Squadrons,2020.0,79.0,5.0,2.126296680497925,9.1,11.52,15.08,5.98,First-Person|Space Sim|Spaceships|Multiplayer|Strategy|Action|Adventure|VR|Controller|Co-op|Female Protagonist|FPS|Nudity|Flight|Sexual Content|Shooter|Singleplayer|Simulation|PvP|Space|Online Co-Op|Open World|Sci-fi
Bus Simulator 18,2018.0,67.0,8.0,4.239091718610863,47.6,64.38,141.47,93.87,First-Person|Automobile Sim|Multiplayer|Strategy|Action|Driving|VR|Management|Free to Play|Psychological Horror|Co-op|Controller|Nudity|Sexual Content|Moddable|Singleplayer|Simulation|Realistic|Open World
Sniper Ghost Warrior Contracts,2019.0,71.0,6.0,2.8101545253863134,12.59,14.65,33.56,20.97,First-Person|Multiplayer|Gun Customization|Action|Military|Stealth|Atmospheric|Tactical|Gore|Co-op|FPS|3D|Assassin|Replay Value|Shooter|Singleplayer|PvP|Realistic|Violent|Online Co-Op|Sniper|Difficult|Open World
Project Wingman,2020.0,75.0,8.0,17.07712765957447,11.11,15.54,52.4,41.29,Story Rich|First-Person|Multiplayer|Action|Dating Sim|VR|Military|Controller|Flight|Arcade|Indie|Shooter|Epic|Simulation|Singleplayer|Realistic|Jet|Third Person|Great Soundtrack|War|Sci-fi
STAR WARS™ Battlefront,2020.0,76.0,6.0,3.577188940092166,7.26,12.84,15.02,7.76,First-Person|Multiplayer|Strategy|Action|Adventure|Combat|Atmospheric|Split Screen|Co-op|Third-Person Shooter|FPS|Vehicular Combat|Shooter|Singleplayer|PvP|Space|Aliens|Online Co-Op|Third Person|Sci-fi
Crysis® 3,2020.0,76.0,8.0,6.056833558863329,6.7,8.31,12.62,5.919999999999999,Story Rich|First-Person|Multiplayer|Strategy|Action|Adventure|Stealth|Gore|Controller|Co-op|FPS|Post-apocalyptic|Benchmark|Shooter|Singleplayer|Great Soundtrack|Violent|Aliens|Online Co-Op|Open World|Sci-fi
Deus Ex: The Fall,2014.0,45.0,4.0,0.5494423791821561,4.34,5.54,7.64,3.3,Episodic|First-Person|Dystopian |Action|Transhumanism|Futuristic|Adventure|Stealth|Atmospheric|Action RPG|Cyberpunk|Female Protagonist|Comedy|RPG|FPS|Short|Shooter|Singleplayer|Anime|Immersive Sim|Great Soundtrack|Sci-fi
Bulletstorm: Full Clip Edition,2017.0,76.0,8.0,7.653553299492386,7.49,9.19,16.67,9.18,Fast-Paced|Story Rich|First-Person|Multiplayer|Action|Adventure|Atmospheric|Free to Play|Gore|Psychological Horror|Co-op|Comedy|FPS|Nudity|Funny|Sexual Content|Survival|Dark Humor|Shooter|Singleplayer|Great Soundtrack|Violent|Online Co-Op|Open World|Sci-fi
Enemy Front,2014.0,52.0,5.0,1.9001141552511416,5.74,7.86,10.99,5.25,First-Person|Historical|Multiplayer|Action|Adventure|Military|Stealth|Atmospheric|Free to Play|Tactical|Gore|Co-op|FPS|Survival|Shooter|Simulation|Singleplayer|Great Soundtrack|World War II|Open World|War
TRON 2.0,2014.0,84.0,8.0,9.517241379310343,12.06,12.49,13.93,1.8699999999999992,Classic|First-Person|Atmospheric|Cult Classic|Multiplayer|Cyberpunk|Action|Adventure|Singleplayer|Futuristic|Shooter|RPG|FPS|Sci-fi
Battlefield™ Hardline,2020.0,71.0,5.0,2.299625468164794,7.55,10.66,24.49,16.939999999999998,Violent|First-Person|Atmospheric|Crime|Multiplayer|Action|Gore|Tactical|Shooter|Singleplayer|FPS|War|PvP
Hidden & Dangerous 2: Courage Under Fire,2017.0,75.0,8.0,17.914285714285715,16.55,18.76,20.11,3.5599999999999987,Violent|First-Person|Multiplayer|Strategy|World War II|Action|Tactical|Co-op|Shooter|Third-Person Shooter|Singleplayer|FPS|War|Stealth
